seller-sku	asin1	price	quantity
DCG0110205	B01FTCSQ1I	64.31	20
DCG0110207	B01G7W6UEY	74.87	30
DCG011120-11	B00026T3VY	42.59	30
DCG011120-110	B01M24C7EW	51.1	30
DCG011120-114	B06XYKTZ58	45.8	15
DCG011120-116	B071RHSKC3	58.1	30
DCG011120-118	B07233VQBZ	66.42	30
DCG011120-119	B072DZ37T6	37.54	30
DCG011120-12	B00GCHS41M	38.97	30
DCG011120-122	B074S6R7R2	49.58	30
DCG011120-127	B077GR8FZ1	34.89	30
DCG011120-129	B0798MHDW1	24.86	30
DCG011120-130	B07B655XT2	41.93	30
DCG011120-131	B07DT2NV8G	58.96	29
DCG011120-133	B07GF3H5S6	42.57	20
DCG011120-134	B07H1H6TKT	34.66	30
DCG011120-139	B07JM6CNB3	32.64	20
DCG011120-140	B07JWFKR47	37.82	20
DCG011120-15	B00SR84WJC	70.81	30
DCG011120-16	B0179OEL2C	38.96	30
DCG011120-17	B0183FM2D6	47.48	30
DCG011120-18	B01932QYRS	31.36	30
DCG011120-19	B01CSNTCFU	30.08	30
DCG011120-210	B0186DNPAO	146.28	30
DCG011120-2100	B07L68MWZH	113.44	30
DCG011120-2101	B07LBNBR6Q	58.45	30
DCG011120-2104	B07MCL1PQB	40.86	30
DCG011120-2105	B07MDM47VW	146.89	30
DCG011120-2106	B07MF7967K	333	30
DCG011120-2107	B07MHWLYJJ	83.07	20
DCG011120-211	B018YBQ9CO	39.32	30
DCG011120-2113	B07MYH436W	51.15	20
DCG011120-2114	B07MZ3F9FF	33.91	30
DCG011120-2116	B07PG8Z5K8	38.4	30
DCG011120-214	B01E44VDEO	57.29	30
DCG011120-218	B01IFAPVEQ	54.69	30
DCG011120-219	B01KMVRFUO	77.76	20
DCG011120-22	B00EJWZVDQ	93.28	30
DCG011120-220	B01L8Z5RRQ	47.98	30
DCG011120-223	B06ZY2147Q	47.25	30
DCG011120-228	B072C48S6B	42.85	25
DCG011120-229	B072YXC7MR	104.45	30
DCG011120-23	B00F22RGG2	54.18	30
DCG011120-230	B073ZGZVS3	124.93	30
DCG011120-231	B074SRJDM3	34.99	30
DCG011120-232	B074TMJ6Z1	72.54	30
DCG011120-233	B074TSVPZN	115.2	30
DCG011120-234	B074TV16DF	42.33	30
DCG011120-235	B074WPLV8V	79.04	30
DCG011120-236	B0752T514Z	54.87	30
DCG011120-238	B0761W4NJT	32.53	30
DCG011120-241	B076LDHZ99	56.85	30
DCG011120-242	B076Q6FH94	142.25	30
DCG011120-243	B077SMPF6T	74.02	30
DCG011120-246	B078S3CQ1Y	55.99	30
DCG011120-25	B011PZT388	60.98	30
DCG011120-253	B07BHDSFQK	49.33	25
DCG011120-256	B07C864GGQ	57.6	22
DCG011120-257	B07CHVSLLK	79.61	30
DCG011120-26	B012FFZANO	35.38	30
DCG011120-261	B07DLDD8Y3	69.72	30
DCG011120-262	B07DQN474D	36.64	30
DCG011120-263	B07DRBMCPK	34.42	30
DCG011120-264	B07F1T6KZZ	55.4	30
DCG011120-266	B07FL2NV2H	32.78	30
DCG011120-269	B07GKKSDDC	52.86	30
DCG011120-277	B07H9Q28MF	64.15	30
DCG011120-278	B07HFZWQ59	34.93	30
DCG011120-28	B014KPYEH0	32.68	30
DCG011120-285	B07K23V5B9	75.85	30
DCG011120-286	B07K4SCCM8	91.07	30
DCG011120-287	B07K749VL8	54.47	30
DCG011120-289	B07KD5CNRF	127.52	30
DCG011120-290	B07KDQQ72H	62.4	30
DCG011120-291	B07KG1RXMC	90.72	30
DCG011120-292	B07KQQ9255	77.01	30
DCG011120-297	B07L2RNG1Q	42.13	30
DCG011120-299	B07L68343G	61.05	30
DCG011120-31	B002ZRPM9U	50.44	30
DCG011120-3100	B07MHG94HF	45.28	30
DCG011120-3101	B07MJ3NH3F	74.62	30
DCG011120-3102	B07MV4K8HC	97.33	30
DCG011120-3104	B07N9C3LRD	134.65	30
DCG011120-3105	B07NGGG5P4	81.46	30
DCG011120-3106	B07NHSNK36	68.66	30
DCG011120-3107	B07NQN33RY	69.55	30
DCG011120-3108	B07P84YVMG	98.96	30
DCG011120-3109	B07PB1X57D	180.11	30
DCG011120-311	B01FULROTI	118.87	30
DCG011120-313	B01HMWWLCI	85.05	25
DCG011120-314	B01I2H5GG0	83.67	30
DCG011120-317	B01KG7LBYU	236.11	28
DCG011120-323	B01N1HF6AM	102.77	30
DCG011120-324	B01N6JZ6DH	104.89	30
DCG011120-325	B01N7LU7EV	146.19	30
DCG011120-327	B01NCAM2KT	58.69	30
DCG011120-331	B06XTR3L1N	93.62	30
DCG011120-332	B06XY9L3YC	87.32	30
DCG011120-333	B06Y5HZQTN	218.56	30
DCG011120-335	B071W13WW5	47.35	23
DCG011120-337	B072BYTC96	123.66	30
DCG011120-338	B0731JGM2Q	81.46	30
DCG011120-339	B073HWLXD7	176.42	30
DCG011120-34	B00LCKVDZI	52.16	30
DCG011120-340	B073RCZ6MT	64.49	30
DCG011120-341	B074VG2NZF	309.48	25
DCG011120-342	B07651NNJV	73.63	30
DCG011120-343	B0768HBMW4	78.64	30
DCG011120-344	B076B3QDM6	57.98	30
DCG011120-345	B076C1BSXD	53.32	30
DCG011120-346	B076CJFJ7V	27.22	30
DCG011120-348	B078V6YGHK	32.69	30
DCG011120-349	B079P8S47G	363.12	30
DCG011120-35	B00QIV0IFW	52.3	30
DCG011120-351	B07BC4S8S6	101.29	20
DCG011120-353	B07CQJTPVY	40.87	30
DCG011120-354	B07CS73HG3	91.4	30
DCG011120-356	B07D3XMC3R	200.25	30
DCG011120-357	B07D41F2J1	102.2	30
DCG011120-358	B07DC7439V	57.6	30
DCG011120-360	B07DKNBSRN	78.19	30
DCG011120-361	B07DWGD3MT	157.12	30
DCG011120-362	B07DY1KS72	49.4	30
DCG011120-363	B07DYQNZV5	41.11	30
DCG011120-364	B07DZSWSRC	673.02	30
DCG011120-365	B07F1WM8WX	64.63	18
DCG011120-366	B07F1ZTDV4	181.61	30
DCG011120-367	B07F46R9D5	34.87	30
DCG011120-368	B07F8757NS	40.65	30
DCG011120-369	B07FKXT91L	112.66	30
DCG011120-37	B017HR0BGQ	57.75	30
DCG011120-371	B07G2MJZMG	101.73	30
DCG011120-372	B07G5TYCVR	75.69	22
DCG011120-373	B07G93JR7B	50.44	30
DCG011120-374	B07GDLCK62	107.34	20
DCG011120-375	B07GH7DFTL	68.5	30
DCG011120-376	B07GH9PHHC	31.14	30
DCG011120-378	B07GV4BGWY	210.99	30
DCG011120-379	B07GXX3V4J	33.8	30
DCG011120-38	B01BW2HI1S	71.12	30
DCG011120-380	B07GZ2ZH42	233.41	30
DCG011120-382	B07H7RG1QJ	81.44	20
DCG011120-383	B07HD4BBZT	53.35	30
DCG011120-384	B07HH5PT4H	100.24	21
DCG011120-385	B07HMBDW12	58.45	30
DCG011120-386	B07HNXGJFS	173.01	30
DCG011120-388	B07HRLDH7V	58.01	23
DCG011120-39	B01D2YK6OK	103.33	30
DCG011120-393	B07KJXRMNP	64.68	30
DCG011120-394	B07L1MZ4ZL	86.16	30
DCG011120-395	B07L5KSJXZ	57.97	30
DCG011120-396	B07LB31SPW	52.41	30
DCG011120-398	B07M6VHTVJ	61.19	30
DCG011120-399	B07MGVCM29	96.51	30
DCG011120-4100	B07552XZZF	85.3	30
DCG011120-4106	B07772JGZN	58.61	30
DCG011120-4107	B0777KKC9S	31.36	30
DCG011120-4108	B077FM1HCS	28.28	24
DCG011120-4109	B077GSD9VP	66.23	17
DCG011120-411	B00MWD2AJ2	52.52	30
DCG011120-4110	B077T7NR1M	61.62	30
DCG011120-4111	B077TBTW7F	39.1	30
DCG011120-4114	B0781W4CGR	62.78	30
DCG011120-4117	B078SVW7Q5	29.52	18
DCG011120-4119	B078XFY8PZ	51.2	30
DCG011120-4120	B0793Q7HS7	32.88	30
DCG011120-4121	B0796NN5YY	34.28	30
DCG011120-4128	B07BSRXPBX	85.63	30
DCG011120-4129	B07BZPN9YQ	53.07	30
DCG011120-4132	B07CG8MB1W	78.02	30
DCG011120-4140	B07DWV11SG	114.6	30
DCG011120-4143	B07F6GRNM4	51.21	30
DCG011120-4144	B07FBGQK9Y	49.68	30
DCG011120-4146	B07FL8YWMR	20.31	30
DCG011120-4147	B07G2C1T69	66.78	11
DCG011120-4148	B07G8679SX	73.15	30
DCG011120-4149	B07G9X19G1	67.05	30
DCG011120-4151	B07GQPZ38W	28.75	30
DCG011120-4153	B07GTJM4B7	102.11	30
DCG011120-4154	B07GVCX4V8	30.39	30
DCG011120-4157	B07H1BGDJX	88.4	30
DCG011120-4161	B07H8NHNBM	251.06	18
DCG011120-4162	B07H94947W	41.4	30
DCG011120-4163	B07HG8TR35	52.15	30
DCG011120-4164	B07HJZXQV1	68.49	30
DCG011120-4165	B07JBYMPGX	69.47	30
DCG011120-4166	B07K425WQ9	43.08	30
DCG011120-417	B010X507KY	50.02	30
DCG011120-4172	B07L7ZX84R	60.38	30
DCG011120-4174	B07L8C8Q4N	35.91	30
DCG011120-4177	B07LG2NQGC	56.29	30
DCG011120-4179	B07M7TS22S	61	30
DCG011120-418	B011KGGGQE	47.98	30
DCG011120-4182	B07MDJJJD4	93.07	30
DCG011120-4183	B07MHLK3RM	88.45	30
DCG011120-4184	B07MQTK9KC	92.49	30
DCG011120-4185	B07MSF7MDV	123.95	30
DCG011120-4186	B07MWCB55D	61.84	30
DCG011120-4188	B07N37N3TC	56.7	30
DCG011120-4190	B07NQL9JVZ	40.14	30
DCG011120-4191	B07NRH8TK8	81.62	30
DCG011120-4192	B07NVWY95Y	60.46	20
DCG011120-4193	B07NZ6NSKX	56.81	30
DCG011120-4194	B07P7CVXDV	27.45	26
DCG011120-4195	B07PLQ58GJ	58.19	30
DCG011120-420	B014WXLJU0	25.46	22
DCG011120-422	B017GQY8C6	52.24	30
DCG011120-427	B01A7Y5EEK	43.48	30
DCG011120-428	B01A99T37C	26.55	30
DCG011120-429	B01CCRR2WM	36.9	30
DCG011120-43	B00CBOFS8M	85.21	30
DCG011120-437	B01FGKN35W	169.81	30
DCG011120-438	B01G9VVC9Q	36.02	30
DCG011120-439	B01GGL73ZQ	30.59	30
DCG011120-440	B01GUELZ3A	65.15	30
DCG011120-445	B01ID7E7B4	64.98	30
DCG011120-446	B01K49GF32	80.7	19
DCG011120-45	B00FRSU1LS	37.92	30
DCG011120-451	B01M06AQLF	43.94	30
DCG011120-455	B01MAUAG1K	38.44	30
DCG011120-461	B01MXIV4XV	30.79	30
DCG011120-463	B01N0NRTSM	60.88	30
DCG011120-464	B01N53854Z	41.15	30
DCG011120-466	B01N6CHFAL	37.98	30
DCG011120-47	B00GUSHQPI	329.96	30
DCG011120-474	B06XSB6H2F	70.9	30
DCG011120-476	B06XVPNCPN	84.18	30
DCG011120-477	B06XW75GCS	32.47	30
DCG011120-479	B06XYDFFLL	38.02	30
DCG011120-48	B00HSS74P6	31.62	30
DCG011120-484	B06ZZ1TLZ5	42.45	30
DCG011120-485	B0711WLDMN	108.86	30
DCG011120-487	B071GP77TB	54.38	30
DCG011120-488	B071JQ71JD	33.05	30
DCG011120-493	B07345H8J7	61.39	30
DCG011120-495	B073Z71C4Z	54.79	30
DCG011120-496	B0748NJT4F	42.11	30
DCG011120-497	B074DWR6DV	26.72	30
DCG011120-51	B002OFJ578	67.94	30
DCG011120-510	B00N3LAG0M	42.2	23
DCG011120-5100	B07DNL2HM4	51.04	30
DCG011120-5101	B07DTVLZG6	64.65	30
DCG011120-5103	B07G8CFDQ3	237.09	30
DCG011120-5105	B07GFPNYK6	67.39	30
DCG011120-5106	B07GH7R18J	32.28	30
DCG011120-5109	B07HHPG66D	82.02	30
DCG011120-5112	B07JH67TJQ	48.98	30
DCG011120-5114	B07JLVT4TX	42	30
DCG011120-5115	B07JN97F4M	61.42	30
DCG011120-5116	B07KGFPZ2R	51.85	30
DCG011120-5117	B07KSPM9BC	53.39	30
DCG011120-5118	B07L26L4RS	86.35	12
DCG011120-5121	B07LFW2QNB	61.56	30
DCG011120-5122	B07M5HGPMR	44.02	15
DCG011120-5123	B07MMRH2MY	58.6	20
DCG011120-5124	B07NGQTTQV	100.62	30
DCG011120-5125	B07NQMYJ29	38.4	30
DCG011120-5126	B07P435NRK	66.97	30
DCG011120-513	B00TM8R6QM	51.48	30
DCG011120-514	B00U2LNQV2	70.89	30
DCG011120-517	B011INFKCU	42.58	30
DCG011120-518	B01316Y5T6	33.13	30
DCG011120-52	B007IMHADI	27.32	30
DCG011120-520	B0140JKN2G	36.35	30
DCG011120-523	B018EK6RUY	137.46	30
DCG011120-524	B019F2V1BK	101.99	30
DCG011120-529	B01E7P21O6	72.26	30
DCG011120-530	B01F40YYJI	63.98	30
DCG011120-531	B01FAM4F6W	34.29	30
DCG011120-535	B01I8CYBZQ	49.21	30
DCG011120-539	B01LXBOVD1	60.98	30
DCG011120-54	B00GB03528	39.62	17
DCG011120-541	B01LYFTWZ0	38.18	30
DCG011120-545	B01MXXS1D4	66.56	30
DCG011120-546	B01N8U8MJO	69.16	30
DCG011120-548	B06VYH48MP	34.7	30
DCG011120-549	B06XG8S2K2	48.34	30
DCG011120-555	B0721K5KG8	59.67	30
DCG011120-558	B072TJKVVZ	84.59	30
DCG011120-563	B074C51R3P	56.73	30
DCG011120-568	B075Z2YW1C	85.75	30
DCG011120-570	B0776N6BSK	102.48	30
DCG011120-572	B078HMC3QQ	41.87	30
DCG011120-573	B078J3SDSC	74.58	30
DCG011120-577	B0798Q79RV	87.22	30
DCG011120-578	B079K64M65	61.51	30
DCG011120-579	B079L6TGQD	52.81	30
DCG011120-580	B07B3HW33G	43.08	30
DCG011120-584	B07BDJ8HN9	75.53	30
DCG011120-588	B07C48QVVN	31.6	30
DCG011120-59	B00MLUJ95Y	35.86	30
DCG011120-592	B07CWWT51R	91.03	30
DCG011120-593	B07D2K72CY	127.06	26
DCG011120-594	B07D3RYXWN	80.74	30
DCG011120-596	B07D853FS2	97.1	30
DCG011120-612	B00VJMECTS	56.67	30
DCG011120-613	B00XDH1B82	26.69	25
DCG011120-614	B00YYFC230	29.46	30
DCG011120-615	B0108WNCUE	27.88	30
DCG011120-619	B013WVJIVA	36.42	30
DCG011120-620	B014WXN4EE	38.22	30
DCG011120-622	B01CB4K5JI	29.6	30
DCG011120-626	B01FKOXH46	32.75	30
DCG011120-628	B01GBINTP2	176.81	30
DCG011120-629	B01GQT3W5I	86.39	30
DCG011120-631	B01IEPJIIM	32.16	30
DCG011120-633	B01LDY5682	615.21	30
DCG011120-634	B01LZZXAM3	42.75	30
DCG011120-635	B01M0ERN9D	34.27	30
DCG011120-639	B01N3ZREIX	39.62	30
DCG011120-64	B005WZWYAW	109.52	30
DCG011120-641	B01N5QZ2AO	32.38	30
DCG011120-643	B01N8VC3HJ	38.13	30
DCG011120-644	B01N956BIZ	54.21	30
DCG011120-645	B06W9N7J1P	38.4	30
DCG011120-649	B071DTKM5L	47.92	30
DCG011120-650	B071NT777F	71.07	30
DCG011120-652	B072123KCR	40.16	30
DCG011120-653	B072JQ4CGG	34.33	30
DCG011120-657	B075KBYWZR	24.74	30
DCG011120-662	B076BH33DL	55.84	30
DCG011120-664	B077GM3WBS	32.24	30
DCG011120-665	B077N8BL66	71.47	30
DCG011120-666	B077Z4BVJ9	40.16	30
DCG011120-667	B07843KCVN	41.73	20
DCG011120-669	B07BGF9T2M	62.25	30
DCG011120-670	B07BLRPQYH	55.64	26
DCG011120-673	B07CG84S9M	51.58	30
DCG011120-674	B07D2VTMQ9	40.44	20
DCG011120-678	B07F8H2Y1W	50.39	30
DCG011120-681	B07HK61Z4G	31.18	30
DCG011120-682	B07HYZGS53	551.74	26
DCG011120-683	B07JDWTRCY	65.27	30
DCG011120-688	B07KRF6SVS	39.98	30
DCG011120-689	B07KXDG8SZ	52.27	30
DCG011120-69	B00MB014EI	38.27	30
DCG011120-690	B07L51BBPL	85.67	30
DCG011120-693	B07MXKCGR8	41.52	30
DCG011120-695	B07NLF2HDP	52.94	21
DCG011120-696	B07P4LYJYF	94.79	30
DCG011120-713	B011EDYXP4	28.4	30
DCG011120-714	B01672GCMO	38.21	30
DCG011120-717	B01EQN513C	35.99	29
DCG011120-720	B01IB6TTVA	32.66	30
DCG011120-721	B01L71MSYQ	38.15	30
DCG011120-722	B01LAYUCT8	36.52	30
DCG011120-725	B06XQXNB5R	32.76	20
DCG011120-729	B072R3WGVH	55.33	30
DCG011120-73	B004DY3UBK	52.71	30
DCG011120-730	B073GJJMHG	100.35	30
DCG011120-736	B076KDXZF7	36.65	30
DCG011120-737	B077D2GNDS	25.68	30
DCG011120-739	B077VH2VSS	23.12	30
DCG011120-741	B078CQ2S9R	36.46	30
DCG011120-742	B078KLLSCC	38.25	30
DCG011120-744	B07B7DPXK2	58.84	14
DCG011120-749	B07CSD412Y	121.38	30
DCG011120-759	B07KCWTHYP	40.05	30
DCG011120-76	B005JERT9C	55.93	30
DCG011120-760	B07KPRH8PK	32.45	30
DCG011120-761	B07KWTV9NG	28.78	30
DCG011120-762	B07L6H31D6	54.06	20
DCG011120-763	B07M5975N1	56.76	30
DCG011120-765	B07MMNWSBM	76.58	30
DCG011120-766	B07MNNDQ5Q	25.33	30
DCG011120-767	B07MQD98QF	34.29	30
DCG011120-77	B00C25UM0O	74.26	30
DCG011120-810	B01GGHQX42	43.47	28
DCG011120-811	B01H9QOTEA	28.47	30
DCG011120-812	B01IOMGJBE	26.86	30
DCG011120-816	B01MRDG470	109.02	30
DCG011120-817	B01MU78URE	33.32	30
DCG011120-818	B01N423AFQ	145.65	22
DCG011120-819	B06XZRPRX2	38.13	23
DCG011120-82	B0041ILMCC	55.13	30
DCG011120-820	B06Y1Q5K1Q	38.06	30
DCG011120-821	B073V3PMZG	48	30
DCG011120-825	B075VS48KK	137.42	30
DCG011120-828	B078RLZVKF	65.67	21
DCG011120-830	B079R9MFFZ	47.64	30
DCG011120-832	B07BBV3L2M	34.61	30
DCG011120-833	B07C31QVWT	36.41	30
DCG011120-834	B07FN7LWPF	70.7	23
DCG011120-837	B07GB7KD9G	30.39	30
DCG011120-838	B07GJFH3PM	25.4	30
DCG011120-839	B07GM41JW6	102.13	30
DCG011120-84	B008OSWT1I	31.62	23
DCG011120-840	B07H4XMKYX	60.67	18
DCG011120-842	B07HVVNKTH	37.35	30
DCG011120-844	B07JPH886K	43.11	14
DCG011120-845	B07KN9FWZ6	43.38	30
DCG011120-846	B07LBJW3TQ	31.06	30
DCG011120-85	B00BBZH1NW	35.94	20
DCG011120-87	B00P02AB02	77.94	30
DCG011120-91	B0002FP1WU	47.51	21
DCG011120-910	B06XRT2N53	38.36	30
DCG011120-911	B072FN5XJV	34.29	30
DCG011120-913	B073VJGVTG	46.4	30
DCG011120-914	B075F42TFV	35.42	30
DCG011120-916	B076ZW1GWK	75.72	28
DCG011120-918	B078G5G35Z	33.47	30
DCG011120-919	B07B6T3KQB	42.51	30
DCG011120-92	B001N2WOMQ	140.32	30
DCG011120-922	B07HHWRC5P	46.1	30
DCG011120-923	B07HSLF51G	27.36	30
DCG011120-924	B07KBVQHLG	38.9	30
DCG011120-925	B07L5HXRJF	32.95	25
DCG011120-93	B00E0R83L2	47.64	24
DCG011120-95	B01FUWQ3SK	27.98	30
DCG011120-97	B01MAUSF8Y	31.99	26
DCG011120-98	B01MCWEO5L	28.32	21
DCG0111201	B003IIZXX0	86.3	30
DCG01112010	B00TK575G8	55.16	19
DCG011120102	B07KYS65WD	84.96	30
DCG011120105	B07MNDK3DN	34.48	30
DCG011120106	B07N2HP9Z4	71.2	30
DCG011120109	B07NRCXD15	46.5	30
DCG011120111	B07P136PP5	39.86	30
DCG011120112	B07PGR9Q85	55.2	30
DCG01112012	B014VCOCEC	54.08	30
DCG01112015	B01AA7Y3P0	43.85	17
DCG01112019	B01BJZ8M5O	54.46	30
DCG0111202	B004D5SK4Q	34.48	30
DCG01112020	B01BJZGIGY	58.04	30
DCG01112021	B01CB616RG	77.99	30
DCG01112022	B01D10OHM2	33.96	30
DCG01112024	B01H28EH1A	26.61	30
DCG01112025	B01I21HNJO	79.49	30
DCG01112033	B01LXL3CFM	36.51	30
DCG01112035	B01N5XWVYV	49.93	30
DCG01112038	B01N9X9HLR	59.25	16
DCG0111204	B00BIRB6KM	39.44	30
DCG01112045	B071FN2BVD	57.82	30
DCG01112046	B071ZF8VT1	31.27	27
DCG01112047	B072JGMBJP	38.34	30
DCG01112049	B073C349QR	66.97	14
DCG0111205	B00HS4DWFG	28.98	14
DCG01112050	B073PLK1N1	37.73	30
DCG01112051	B073PLPWZ2	56.96	30
DCG01112052	B073QMH6D7	57.92	30
DCG01112060	B075LQM9XF	44.4	30
DCG01112062	B075WPDGQ8	31.01	30
DCG01112065	B0766286NW	32.67	30
DCG0111207	B00JAQ5PG4	42.6	30
DCG01112070	B078XM3FY8	38.18	30
DCG01112072	B07997MX4S	76.74	30
DCG01112073	B079GPTZN5	96.12	30
DCG01112074	B079NMRKLF	50.49	30
DCG01112075	B07B8X4N2Q	50.77	30
DCG01112076	B07BPLH7P5	56.65	30
DCG01112078	B07CKG4JMN	63.07	21
DCG01112079	B07D3FMQQC	53.97	17
DCG01112080	B07DCRQTDJ	42.05	30
DCG01112081	B07DFYPP8L	57.63	30
DCG01112083	B07FC54T25	52.66	24
DCG01112085	B07FPZ9L9M	52.36	30
DCG01112086	B07FQV7R68	79.8	22
DCG01112087	B07G43K2C3	66.13	24
DCG01112093	B07HMBW8KQ	47.45	30
DCG01112094	B07HMCW2LV	45.43	30
DCG01112095	B07HYQJFR1	81.29	20
DCG01112097	B07KD7NS9Y	59.86	30
DCG01112099	B07KQ213PD	53.99	20
DCG0112100	B07C42DCF7	32.84	14
DCG0112101	B07C5THXVY	32.9	20
DCG0112102	B07C871BSR	58.11	21
DCG0112111	B07DLGKV4F	32.11	30
DCG0112117	B07FS5F8H9	32.94	30
DCG0112119	B07GDCR2BX	33.06	30
DCG0112122	B07GMGPL67	30.98	30
DCG0112125	B07GYYQ8TJ	34.3	24
DCG0112129	B07H3D7JH4	32.2	28
DCG0112130	B07H4JXW6W	49.4	17
DCG0112139	B07J3TBD24	50.63	30
DCG0112145	B07JNY811Q	30.81	30
DCG0112146	B07JP9FZVK	38	30
DCG0112147	B07JV8M9M3	34.06	21
DCG0112149	B07K1JDVNX	63.7	14
DCG0112151	B07K63X1JC	57.82	30
DCG0112153	B07KCH994C	54.58	30
DCG0112155	B07KHLXGPG	50.16	30
DCG0112156	B07KMG2XBB	26.54	19
DCG0112158	B07KRK52HH	32.35	30
DCG0112159	B07KWLD6CJ	58.98	20
DCG0112161	B07KWVWY99	39.91	20
DCG0112166	B07L9KHVNX	37.98	22
DCG0112169	B07LC392ZW	56.43	30
DCG0112173	B07M7D95KZ	29.79	18
DCG0112176	B07MGM7STH	33.07	30
DCG0112178	B07MNBN2B5	36.29	20
DCG0112181	B07MWBZXCX	62.47	20
DCG0112183	B07MYT4S63	31.48	30
DCG0112184	B07MZKP83M	29	30
DCG0112185	B07N2GXZGJ	32.26	30
DCG0112186	B07NGPLXC7	26.52	20
DCG0112191	B07P7BXLL6	32.43	15
DCG0112192	B07P85MFW3	46.48	30
DCG0112198	B07PHRKTXW	26.59	21
DCG01122	B005U136XW	53.89	30
DCG011220-11	B000ML8KWW	41.87	30
DCG011220-112	B076FXLKDX	485.56	23
DCG011220-114	B07GV5QJZW	92.06	30
DCG011220-115	B07H1M1PTM	44.51	22
DCG011220-117	B07M7PQVHF	78.46	30
DCG011220-119	B07PHZMNB5	33.19	30
DCG011220-12	B004XRJVP6	84.95	20
DCG011220-13	B007T9ORUY	64.23	30
DCG011220-14	B0093JKRNY	257.33	21
DCG011220-15	B00BOW67BY	29.31	30
DCG011220-19	B01M0G5A7S	134.91	30
DCG011220-210	B073P16Z98	33.24	30
DCG011220-211	B07GFJB8WF	35.92	20
DCG011220-22	B015X9XRPC	70.91	27
DCG011220-24	B01CEXX3MC	142.68	23
DCG011220-27	B01MA6PGDF	32.81	30
DCG011220-313	B01LBH6UP4	38.56	30
DCG011220-314	B01LXTH0GT	68.99	30
DCG011220-316	B01N0EJ3A2	96.68	30
DCG011220-318	B06XGGKH8T	62.52	30
DCG011220-319	B071CS3H49	32.82	30
DCG011220-32	B00XSE74E0	28.74	30
DCG011220-320	B071NKV8CB	30.86	30
DCG011220-324	B0773LKHSD	58.4	30
DCG011220-327	B07BGYDMYB	24.24	20
DCG011220-328	B07D29VWNM	40.85	30
DCG011220-329	B07DKCKS6T	35.58	30
DCG011220-330	B07DZY3LJ4	43.28	25
DCG011220-332	B07FMY2PNJ	47.61	30
DCG011220-333	B07GXSSV3C	29.26	30
DCG011220-335	B07J32544D	29.87	21
DCG011220-336	B07J5C1Q8J	35.54	30
DCG011220-337	B07N6FNY2L	39.35	30
DCG011220-34	B014T3V0F2	38.06	30
DCG011220-35	B01AHILXSM	26.88	30
DCG011220-36	B01C5FRELU	30.51	30
DCG011220-37	B01CSEN264	125.16	30
DCG011220-39	B01EVXPTK2	47.51	30
DCG011220-4101	B07CNY5D86	31.26	30
DCG011220-4102	B07CSG684C	43.51	30
DCG011220-4105	B07D2GMRFQ	49.76	30
DCG011220-4109	B07FXV8KZ3	36.61	30
DCG011220-411	B00IY0K2IS	45.24	30
DCG011220-4111	B07G4BKPHB	88.73	20
DCG011220-4114	B07G8V31RS	140.16	30
DCG011220-4117	B07GLWJNH3	40.33	30
DCG011220-4119	B07GX7281X	36.8	30
DCG011220-4122	B07HNWDZYN	46.88	30
DCG011220-4123	B07HRZZFC3	63.68	30
DCG011220-4124	B07J5WTYNW	52.2	30
DCG011220-4125	B07JQBS4Y5	34.36	20
DCG011220-4128	B07KC7QPLJ	69.06	30
DCG011220-4129	B07KGM3XLJ	27.81	30
DCG011220-413	B00PONASFK	79.19	30
DCG011220-4130	B07KJFW2HN	65.87	30
DCG011220-4132	B07KYJPM4J	33.7	30
DCG011220-4134	B07LFVWS8Z	31.26	30
DCG011220-4136	B07MB183VL	67.37	30
DCG011220-4139	B07MHBCJ8K	41.63	30
DCG011220-4140	B07MWHL9BY	26.67	30
DCG011220-4143	B07N674W2Y	39.74	30
DCG011220-4144	B07NPN9H84	31.77	30
DCG011220-4145	B07NSSXKWP	65.21	30
DCG011220-4146	B07NWLR52R	62.44	30
DCG011220-4147	B07P4F17XN	53	30
DCG011220-4148	B07P6DSHR6	31.02	30
DCG011220-415	B00SKAQND0	47.82	30
DCG011220-4150	B07P8M56D1	26.72	30
DCG011220-4151	B07PH3PVZM	91.26	30
DCG011220-4152	B07PMNFJTS	26.71	30
DCG011220-4153	B07PYN6TLS	33.99	20
DCG011220-417	B00XR42U9U	48.34	30
DCG011220-425	B01BA4496A	25.61	30
DCG011220-438	B01LZT7U2H	40.46	30
DCG011220-439	B01M1WAB2M	42.52	30
DCG011220-440	B01M4MYQ81	112.72	20
DCG011220-445	B01MT18RLV	364.86	30
DCG011220-448	B01N3ZR4C3	43.93	30
DCG011220-449	B01N92AXHF	23.53	30
DCG011220-45	B007TTYF38	32.38	30
DCG011220-452	B01NBM7BT1	32.75	30
DCG011220-459	B06XX4YD39	56.44	17
DCG011220-46	B009WADXCG	32.29	30
DCG011220-461	B06XXZCZ5F	32.58	30
DCG011220-462	B06ZXWG6K6	27.89	28
DCG011220-467	B071RZJJKC	78.71	30
DCG011220-468	B072Z9L5XS	30.68	30
DCG011220-469	B073GK2R8M	54.59	30
DCG011220-47	B00E35NEII	36.16	30
DCG011220-470	B073GYB1Q8	41.4	30
DCG011220-475	B074V2V17M	42.89	30
DCG011220-476	B074W2P81T	38.02	30
DCG011220-477	B07569L5V5	36.24	30
DCG011220-478	B0756K1BTW	42.73	30
DCG011220-480	B075LMSQ74	38.36	30
